assay_id,Source Term,Mapped Term Label,Mapped Term CURIE,Mapped Term IRI,Mapping Score,Tags,bao_id_mapped,suggested_mapping_correct
1864118,ADP-Glo kinase assay,recombinant CYP reaction phenotyping assay,BAO:0010126,http://www.bioassayontology.org/bao#BAO_0010126,0.096,None,BAO_0010126,0
1864118,ADP-Glo kinase assay,cell cycle phase,GO:0022403,http://purl.obolibrary.org/obo/GO_0022403,0.096,None,GO_0022403,0
1864118,ADP-Glo kinase assay,Adenosine diphosphate,BAO:0000775,http://www.bioassayontology.org/bao#BAO_0000775,0.095,None,BAO_0000775,0
1864118,ADP-Glo kinase assay,beta-adrenergic receptor activity,GO:0004939,http://purl.obolibrary.org/obo/GO_0004939,0.095,None,GO_0004939,0
1864118,ADP-Glo kinase assay,recombinant UGT reaction phenotyping assay,BAO:0010131,http://www.bioassayontology.org/bao#BAO_0010131,0.095,None,BAO_0010131,0
1864118,ADP-Glo kinase assay,Adenosine triphosphate,BAO:0000776,http://www.bioassayontology.org/bao#BAO_0000776,0.095,None,BAO_0000776,0
1864118,ADP-Glo kinase assay,luciferase gene,BAO:0003047,http://www.bioassayontology.org/bao#BAO_0003047,0.095,None,BAO_0003047,0
1864118,ADP-Glo kinase assay,S phase assessment method,BAO:0002740,http://www.bioassayontology.org/bao#BAO_0002740,0.094,None,BAO_0002740,0
1864118,ADP-Glo kinase assay,recombinant esterases,BAO:0010122,http://www.bioassayontology.org/bao#BAO_0010122,0.093,None,BAO_0010122,0
1864118,ADP-Glo kinase assay,assay format,BAO:0000019,http://www.bioassayontology.org/bao#BAO_0000019,0.093,None,BAO_0000019,0
1864118,ADP-Glo kinase assay,M phase assessment method,BAO:0002741,http://www.bioassayontology.org/bao#BAO_0002741,0.093,None,BAO_0002741,0
1864118,ADP-Glo kinase assay,cell cycle assay,BAO:0002041,http://www.bioassayontology.org/bao#BAO_0002041,0.089,None,BAO_0002041,0
1864118,ADP-Glo kinase assay,CYP induction assay,BAO:0010149,http://www.bioassayontology.org/bao#BAO_0010149,0.088,None,BAO_0010149,0
1864118,ADP-Glo kinase assay,CYP inhibition assay,BAO:0010159,http://www.bioassayontology.org/bao#BAO_0010159,0.087,None,BAO_0010159,0
1864118,ADP-Glo kinase assay,wee1-like protein-luciferin 4-monooxygenase,BAO:0000811,http://www.bioassayontology.org/bao#BAO_0000811,0.087,None,BAO_0000811,0
1864118,ADP-Glo kinase assay,octyl glucoside,BAO:0003055,http://www.bioassayontology.org/bao#BAO_0003055,0.085,None,BAO_0003055,0
1864118,ADP-Glo kinase assay,assay control,BAO:0000072,http://www.bioassayontology.org/bao#BAO_0000072,0.084,None,BAO_0000072,0
1864118,ADP-Glo kinase assay,UGT induction assay,BAO:0010148,http://www.bioassayontology.org/bao#BAO_0010148,0.084,None,BAO_0010148,0
1864118,ADP-Glo kinase assay,adrenergic receptor binding,GO:0031690,http://purl.obolibrary.org/obo/GO_0031690,0.084,None,GO_0031690,0
990003,AlamarBlue assay,Hamamatsu,BAO:0000935,http://www.bioassayontology.org/bao#BAO_0000935,0.192,None,BAO_0000935,0
990003,AlamarBlue assay,mass balance assay,BAO:0010140,http://www.bioassayontology.org/bao#BAO_0010140,0.173,None,BAO_0010140,0
990003,AlamarBlue assay,tissue binding assay,BAO:0010133,http://www.bioassayontology.org/bao#BAO_0010133,0.152,None,BAO_0010133,0
990003,AlamarBlue assay,Cue Signal Response assay,BAO:0000042,http://www.bioassayontology.org/bao#BAO_0000042,0.145,None,BAO_0000042,0
990003,AlamarBlue assay,glutamate,BAO:0000926,http://www.bioassayontology.org/bao#BAO_0000926,0.132,None,BAO_0000926,0
990003,AlamarBlue assay,RBL-2H3,BAO:0002694,http://www.bioassayontology.org/bao#BAO_0002694,0.127,None,BAO_0002694,0
990003,AlamarBlue assay,alternate target assay,BAO:0001064,http://www.bioassayontology.org/bao#BAO_0001064,0.123,None,BAO_0001064,0
990003,AlamarBlue assay,Galanin,BAO:0000920,http://www.bioassayontology.org/bao#BAO_0000920,0.119,None,BAO_0000920,0
990003,AlamarBlue assay,carbachol,BAO:0000876,http://www.bioassayontology.org/bao#BAO_0000876,0.116,None,BAO_0000876,0
990003,AlamarBlue assay,primary cell,BAO:0000239,http://www.bioassayontology.org/bao#BAO_0000239,0.116,None,BAO_0000239,0
990003,AlamarBlue assay,tissue homogenate stability assay,BAO:0010111,http://www.bioassayontology.org/bao#BAO_0010111,0.115,None,BAO_0010111,0
990003,AlamarBlue assay,QuantaBlu,BAO:0001220,http://www.bioassayontology.org/bao#BAO_0001220,0.114,None,BAO_0001220,0
990003,AlamarBlue assay,Suc-Ala-Ala-Pro-Phe-AMC,BAO:0001023,http://www.bioassayontology.org/bao#BAO_0001023,0.108,None,BAO_0001023,0
990003,AlamarBlue assay,Macrophage inflammatory protein 3 alpha,BAO:0000963,http://www.bioassayontology.org/bao#BAO_0000963,0.103,None,BAO_0000963,0
990003,AlamarBlue assay,assay kit,BAO:0000248,http://www.bioassayontology.org/bao#BAO_0000248,0.103,None,BAO_0000248,0
990003,AlamarBlue assay,binding assay,BAO:0002989,http://www.bioassayontology.org/bao#BAO_0002989,0.102,None,BAO_0002989,0
990003,AlamarBlue assay,cancer,DOID:162,http://purl.obolibrary.org/obo/DOID_162,0.098,None,DOID_162,0
990003,AlamarBlue assay,Beta-lactamase,BAO:0000751,http://www.bioassayontology.org/bao#BAO_0000751,0.097,None,BAO_0000751,0
990003,AlamarBlue assay,profluorescent 1-AMA,BAO:0000999,http://www.bioassayontology.org/bao#BAO_0000999,0.096,None,BAO_0000999,0
990003,AlamarBlue assay,human mammary epithelial cell permeability assay,BAO:0010142,http://www.bioassayontology.org/bao#BAO_0010142,0.096,None,BAO_0010142,0
990003,AlamarBlue assay,D-galactose,BAO:0000782,http://www.bioassayontology.org/bao#BAO_0000782,0.092,None,BAO_0000782,0
990003,AlamarBlue assay,assay format,BAO:0000019,http://www.bioassayontology.org/bao#BAO_0000019,0.09,None,BAO_0000019,0
990003,AlamarBlue assay,KiNativ assay,BAO:0002908,http://www.bioassayontology.org/bao#BAO_0002908,0.088,None,BAO_0002908,0
990003,AlamarBlue assay,cell cycle assay,BAO:0002041,http://www.bioassayontology.org/bao#BAO_0002041,0.086,None,BAO_0002041,0
990003,AlamarBlue assay,CYP induction assay,BAO:0010149,http://www.bioassayontology.org/bao#BAO_0010149,0.085,None,BAO_0010149,0
990003,AlamarBlue assay,CYP inhibition assay,BAO:0010159,http://www.bioassayontology.org/bao#BAO_0010159,0.084,None,BAO_0010159,0
990003,AlamarBlue assay,rescue treatment,BAO:0110005,http://www.bioassayontology.org/bao#BAO_0110005,0.084,None,BAO_0110005,0
990003,AlamarBlue assay,malachite green,BAO:0002580,http://www.bioassayontology.org/bao#BAO_0002580,0.084,None,BAO_0002580,0
990003,AlamarBlue assay,Alexa555,BAO:0100003,http://www.bioassayontology.org/bao#BAO_0100003,0.082,None,BAO_0100003,0
990003,AlamarBlue assay,Alexa568,BAO:0100004,http://www.bioassayontology.org/bao#BAO_0100004,0.082,None,BAO_0100004,0
990003,AlamarBlue assay,assay control,BAO:0000072,http://www.bioassayontology.org/bao#BAO_0000072,0.082,None,BAO_0000072,0
990003,AlamarBlue assay,UGT induction assay,BAO:0010148,http://www.bioassayontology.org/bao#BAO_0010148,0.081,None,BAO_0010148,0
990003,AlamarBlue assay,selectable marker,BAO:0003068,http://www.bioassayontology.org/bao#BAO_0003068,0.081,None,BAO_0003068,0
990003,AlamarBlue assay,UGT inhibition assay,BAO:0010173,http://www.bioassayontology.org/bao#BAO_0010173,0.081,None,BAO_0010173,0
990003,AlamarBlue assay,bioassay,BAO:0000015,http://www.bioassayontology.org/bao#BAO_0000015,0.081,None,BAO_0000015,0
990003,AlamarBlue assay,assay component,BAO:0002726,http://www.bioassayontology.org/bao#BAO_0002726,0.08,None,BAO_0002726,0
990003,AlamarBlue assay,inflammatory response,GO:0006954,http://purl.obolibrary.org/obo/GO_0006954,0.08,None,GO_0006954,0
990003,AlamarBlue assay,transporter assay,BAO:0003008,http://www.bioassayontology.org/bao#BAO_0003008,0.078,None,BAO_0003008,0
990003,AlamarBlue assay,permeability assay,BAO:0010083,http://www.bioassayontology.org/bao#BAO_0010083,0.077,None,BAO_0010083,0
990003,AlamarBlue assay,phosphoethanolamine,BAO:0000991,http://www.bioassayontology.org/bao#BAO_0000991,0.077,None,BAO_0000991,0
990003,AlamarBlue assay,cell viability assay,BAO:0003009,http://www.bioassayontology.org/bao#BAO_0003009,0.077,None,BAO_0003009,0
990003,AlamarBlue assay,MS protein state assay,BAO:0010062,http://www.bioassayontology.org/bao#BAO_0010062,0.075,None,BAO_0010062,0
990003,AlamarBlue assay,S9 stability assay,BAO:0010097,http://www.bioassayontology.org/bao#BAO_0010097,0.075,None,BAO_0010097,0
990003,AlamarBlue assay,BSA binding asssay,BAO:0010137,http://www.bioassayontology.org/bao#BAO_0010137,0.075,None,BAO_0010137,0
990003,AlamarBlue assay,apoptosis assay,BAO:0002043,http://www.bioassayontology.org/bao#BAO_0002043,0.075,None,BAO_0002043,0
990003,AlamarBlue assay,Beta-galactosidase,BAO:0000750,http://www.bioassayontology.org/bao#BAO_0000750,0.075,None,BAO_0000750,0
990003,AlamarBlue assay,media binding assay,BAO:0010136,http://www.bioassayontology.org/bao#BAO_0010136,0.074,None,BAO_0010136,0
990003,AlamarBlue assay,reporter gene assay,BAO:0003006,http://www.bioassayontology.org/bao#BAO_0003006,0.074,None,BAO_0003006,0
990003,AlamarBlue assay,beta galactosidase gene,BAO:0003044,http://www.bioassayontology.org/bao#BAO_0003044,0.073,None,BAO_0003044,0
990003,AlamarBlue assay,OAT1 inhibition assay,BAO:0010197,http://www.bioassayontology.org/bao#BAO_0010197,0.073,None,BAO_0010197,0
1558050,Alpha Screen assay,AlphaScreen Beads,BAO:0002725,http://www.bioassayontology.org/bao#BAO_0002725,0.613,None,BAO_0002725,0
1558050,Alpha Screen assay,CYP induction screen,BAO:0010147,http://www.bioassayontology.org/bao#BAO_0010147,0.447,None,BAO_0010147,0
1558050,Alpha Screen assay,screened entity,BAO:0000076,http://www.bioassayontology.org/bao#BAO_0000076,0.39,None,BAO_0000076,0
1558050,Alpha Screen assay,G alpha O-Alexa Fluor 488,BAO:0000919,http://www.bioassayontology.org/bao#BAO_0000919,0.342,None,BAO_0000919,0
1558050,Alpha Screen assay,screened entity role,BAO:0002932,http://www.bioassayontology.org/bao#BAO_0002932,0.335,None,BAO_0002932,0
1558050,Alpha Screen assay,Macrophage inflammatory protein 3 alpha,BAO:0000963,http://www.bioassayontology.org/bao#BAO_0000963,0.326,None,BAO_0000963,0
1558050,Alpha Screen assay,Alpha-D-glucose,BAO:0000845,http://www.bioassayontology.org/bao#BAO_0000845,0.31,None,BAO_0000845,0
1558050,Alpha Screen assay,screening campaign,BAO:0000178,http://www.bioassayontology.org/bao#BAO_0000178,0.303,None,BAO_0000178,0
1558050,Alpha Screen assay,Resorufin alpha-D-pyranoside,BAO:0001007,http://www.bioassayontology.org/bao#BAO_0001007,0.234,None,BAO_0001007,0
1558050,Alpha Screen assay,malachite green,BAO:0002580,http://www.bioassayontology.org/bao#BAO_0002580,0.215,None,BAO_0002580,0
1558050,Alpha Screen assay,Fluormone ES2 Green,BAO:0001215,http://www.bioassayontology.org/bao#BAO_0001215,0.203,None,BAO_0001215,0
1558050,Alpha Screen assay,green flourescent protein gene,BAO:0003046,http://www.bioassayontology.org/bao#BAO_0003046,0.184,None,BAO_0003046,0
1558050,Alpha Screen assay,tween 20,BAO:0001038,http://www.bioassayontology.org/bao#BAO_0001038,0.175,None,BAO_0001038,0
1558050,Alpha Screen assay,HA tag,BAO:0002546,http://www.bioassayontology.org/bao#BAO_0002546,0.17,None,BAO_0002546,0
1558050,Alpha Screen assay,creatine phosphate,BAO:0000778,http://www.bioassayontology.org/bao#BAO_0000778,0.152,None,BAO_0000778,0
1558050,Alpha Screen assay,renal excretion assay,BAO:0010143,http://www.bioassayontology.org/bao#BAO_0010143,0.151,None,BAO_0010143,0
1558050,Alpha Screen assay,drug excretion assay,BAO:0010139,http://www.bioassayontology.org/bao#BAO_0010139,0.146,None,BAO_0010139,0
1558050,Alpha Screen assay,cytokine secretion assay,BAO:0003003,http://www.bioassayontology.org/bao#BAO_0003003,0.137,None,BAO_0003003,0
1558050,Alpha Screen assay,biliary excretion assay,BAO:0010141,http://www.bioassayontology.org/bao#BAO_0010141,0.134,None,BAO_0010141,0
1558050,Alpha Screen assay,alternate target assay,BAO:0001064,http://www.bioassayontology.org/bao#BAO_0001064,0.129,None,BAO_0001064,0
1558050,Alpha Screen assay,transcriptional profiling assay,BAO:0002995,http://www.bioassayontology.org/bao#BAO_0002995,0.121,None,BAO_0002995,0
1558050,Alpha Screen assay,para-nitrophenylphosphate,BAO:0000987,http://www.bioassayontology.org/bao#BAO_0000987,0.116,None,BAO_0000987,0
1558050,Alpha Screen assay,assay kit,BAO:0000248,http://www.bioassayontology.org/bao#BAO_0000248,0.108,None,BAO_0000248,0
1558050,Alpha Screen assay,binding assay,BAO:0002989,http://www.bioassayontology.org/bao#BAO_0002989,0.107,None,BAO_0002989,0
1558050,Alpha Screen assay,ELISA protein secretion profiling assay,BAO:0010051,http://www.bioassayontology.org/bao#BAO_0010051,0.106,None,BAO_0010051,0
1558050,Alpha Screen assay,alkaline phosphatase-cAMP,BAO:0000844,http://www.bioassayontology.org/bao#BAO_0000844,0.106,None,BAO_0000844,0
1558050,Alpha Screen assay,estrogen,BAO:0000760,http://www.bioassayontology.org/bao#BAO_0000760,0.098,None,BAO_0000760,0
1558050,Alpha Screen assay,single cell protein secretion microfluidic assay,BAO:0010005,http://www.bioassayontology.org/bao#BAO_0010005,0.095,None,BAO_0010005,0
1558050,Alpha Screen assay,assay format,BAO:0000019,http://www.bioassayontology.org/bao#BAO_0000019,0.094,None,BAO_0000019,0
1558050,Alpha Screen assay,KiNativ assay,BAO:0002908,http://www.bioassayontology.org/bao#BAO_0002908,0.093,None,BAO_0002908,0
1558050,Alpha Screen assay,cell cycle assay,BAO:0002041,http://www.bioassayontology.org/bao#BAO_0002041,0.091,None,BAO_0002041,0
1558050,Alpha Screen assay,CYP induction assay,BAO:0010149,http://www.bioassayontology.org/bao#BAO_0010149,0.089,None,BAO_0010149,0
1558050,Alpha Screen assay,CYP inhibition assay,BAO:0010159,http://www.bioassayontology.org/bao#BAO_0010159,0.088,None,BAO_0010159,0
1558050,Alpha Screen assay,Creatine kinase,BAO:0000779,http://www.bioassayontology.org/bao#BAO_0000779,0.086,None,BAO_0000779,0
1558050,Alpha Screen assay,Alexa555,BAO:0100003,http://www.bioassayontology.org/bao#BAO_0100003,0.086,None,BAO_0100003,0
1558050,Alpha Screen assay,Alexa568,BAO:0100004,http://www.bioassayontology.org/bao#BAO_0100004,0.086,None,BAO_0100004,0
1558050,Alpha Screen assay,assay control,BAO:0000072,http://www.bioassayontology.org/bao#BAO_0000072,0.086,None,BAO_0000072,0
1558050,Alpha Screen assay,UGT induction assay,BAO:0010148,http://www.bioassayontology.org/bao#BAO_0010148,0.085,None,BAO_0010148,0
1558050,Alpha Screen assay,UGT inhibition assay,BAO:0010173,http://www.bioassayontology.org/bao#BAO_0010173,0.085,None,BAO_0010173,0
1558050,Alpha Screen assay,bioassay,BAO:0000015,http://www.bioassayontology.org/bao#BAO_0000015,0.085,None,BAO_0000015,0
1558050,Alpha Screen assay,mass balance assay,BAO:0010140,http://www.bioassayontology.org/bao#BAO_0010140,0.084,None,BAO_0010140,0
1558050,Alpha Screen assay,Glycogen,BAO:0000927,http://www.bioassayontology.org/bao#BAO_0000927,0.084,None,BAO_0000927,0
1558050,Alpha Screen assay,assay component,BAO:0002726,http://www.bioassayontology.org/bao#BAO_0002726,0.084,None,BAO_0002726,0
1558050,Alpha Screen assay,transporter assay,BAO:0003008,http://www.bioassayontology.org/bao#BAO_0003008,0.082,None,BAO_0003008,0
1558050,Alpha Screen assay,permeability assay,BAO:0010083,http://www.bioassayontology.org/bao#BAO_0010083,0.081,None,BAO_0010083,0
1558050,Alpha Screen assay,Invitrogen,BAO:0000677,http://www.bioassayontology.org/bao#BAO_0000677,0.081,None,BAO_0000677,0
1558050,Alpha Screen assay,cell viability assay,BAO:0003009,http://www.bioassayontology.org/bao#BAO_0003009,0.081,None,BAO_0003009,0
1558050,Alpha Screen assay,S phase assessment method,BAO:0002740,http://www.bioassayontology.org/bao#BAO_0002740,0.08,None,BAO_0002740,0
1558050,Alpha Screen assay,MS protein state assay,BAO:0010062,http://www.bioassayontology.org/bao#BAO_0010062,0.079,None,BAO_0010062,0
1558050,Alpha Screen assay,S9 stability assay,BAO:0010097,http://www.bioassayontology.org/bao#BAO_0010097,0.079,None,BAO_0010097,0
2131421,Alphascreen assay,AlphaScreen Beads,BAO:0002725,http://www.bioassayontology.org/bao#BAO_0002725,0.779,None,BAO_0002725,0
2131421,Alphascreen assay,CYP induction screen,BAO:0010147,http://www.bioassayontology.org/bao#BAO_0010147,0.385,None,BAO_0010147,0
2131421,Alphascreen assay,screened entity,BAO:0000076,http://www.bioassayontology.org/bao#BAO_0000076,0.327,None,BAO_0000076,0
2131421,Alphascreen assay,Alpha-D-glucose,BAO:0000845,http://www.bioassayontology.org/bao#BAO_0000845,0.304,None,BAO_0000845,0
2131421,Alphascreen assay,screened entity role,BAO:0002932,http://www.bioassayontology.org/bao#BAO_0002932,0.28,None,BAO_0002932,0
2131421,Alphascreen assay,screening campaign,BAO:0000178,http://www.bioassayontology.org/bao#BAO_0000178,0.254,None,BAO_0000178,0
2131421,Alphascreen assay,G alpha O-Alexa Fluor 488,BAO:0000919,http://www.bioassayontology.org/bao#BAO_0000919,0.251,None,BAO_0000919,0
2131421,Alphascreen assay,Macrophage inflammatory protein 3 alpha,BAO:0000963,http://www.bioassayontology.org/bao#BAO_0000963,0.25,None,BAO_0000963,0
2131421,Alphascreen assay,Resorufin alpha-D-pyranoside,BAO:0001007,http://www.bioassayontology.org/bao#BAO_0001007,0.23,None,BAO_0001007,0
2131421,Alphascreen assay,malachite green,BAO:0002580,http://www.bioassayontology.org/bao#BAO_0002580,0.21,None,BAO_0002580,0
2131421,Alphascreen assay,Fluormone ES2 Green,BAO:0001215,http://www.bioassayontology.org/bao#BAO_0001215,0.199,None,BAO_0001215,0
2131421,Alphascreen assay,cell cycle phase,GO:0022403,http://purl.obolibrary.org/obo/GO_0022403,0.181,None,GO_0022403,0
2131421,Alphascreen assay,green flourescent protein gene,BAO:0003046,http://www.bioassayontology.org/bao#BAO_0003046,0.18,None,BAO_0003046,0
2131421,Alphascreen assay,tween 20,BAO:0001038,http://www.bioassayontology.org/bao#BAO_0001038,0.172,None,BAO_0001038,0
2131421,Alphascreen assay,S phase assessment method,BAO:0002740,http://www.bioassayontology.org/bao#BAO_0002740,0.157,None,BAO_0002740,0
2131421,Alphascreen assay,M phase assessment method,BAO:0002741,http://www.bioassayontology.org/bao#BAO_0002741,0.156,None,BAO_0002741,0
2131421,Alphascreen assay,creatine phosphate,BAO:0000778,http://www.bioassayontology.org/bao#BAO_0000778,0.149,None,BAO_0000778,0
2131421,Alphascreen assay,renal excretion assay,BAO:0010143,http://www.bioassayontology.org/bao#BAO_0010143,0.148,None,BAO_0010143,0
2131421,Alphascreen assay,drug excretion assay,BAO:0010139,http://www.bioassayontology.org/bao#BAO_0010139,0.143,None,BAO_0010139,0
2131421,Alphascreen assay,cytokine secretion assay,BAO:0003003,http://www.bioassayontology.org/bao#BAO_0003003,0.134,None,BAO_0003003,0
2131421,Alphascreen assay,biliary excretion assay,BAO:0010141,http://www.bioassayontology.org/bao#BAO_0010141,0.131,None,BAO_0010141,0
2131421,Alphascreen assay,alternate target assay,BAO:0001064,http://www.bioassayontology.org/bao#BAO_0001064,0.127,None,BAO_0001064,0
2131421,Alphascreen assay,transcriptional profiling assay,BAO:0002995,http://www.bioassayontology.org/bao#BAO_0002995,0.119,None,BAO_0002995,0
2131421,Alphascreen assay,para-nitrophenylphosphate,BAO:0000987,http://www.bioassayontology.org/bao#BAO_0000987,0.113,None,BAO_0000987,0
